lat,lon,timestamp,TSM (mg/l),Temperature (˚C),Salinity (‰),Oxygen (mg/L),Oxygen (%),Conductivity (Ohm-1),Sound (m/s),Station,Sampling depth (m)
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.92,9.2,96.7,23.81,1489.23,D1,0.75
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.92,None,None,23.8,1489.23,D1,1.15
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.92,None,None,23.81,1489.25,D1,1.67
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.92,None,None,23.81,1489.26,D1,2.12
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.92,None,None,23.81,1489.27,D1,2.64
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.92,None,None,23.82,1489.28,D1,3.15
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.92,None,None,23.82,1489.29,D1,3.63
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.92,None,None,23.82,1489.3,D1,4.18
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.93,None,None,23.82,1489.31,D1,4.61
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.93,None,None,23.82,1489.32,D1,5.14
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.93,None,None,23.82,1489.33,D1,5.66
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.93,None,None,23.82,1489.34,D1,6.1
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.93,None,None,23.82,1489.34,D1,6.6
41.010731,39.768925,2013-11-26 08:30:00,None,15.72,17.93,None,None,23.82,1489.35,D1,7.15
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.93,None,None,23.82,1489.36,D1,7.65
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.93,None,None,23.82,1489.36,D1,8.09
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.93,None,None,23.82,1489.37,D1,8.6
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.93,None,None,23.82,1489.36,D1,9.19
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.93,None,None,23.82,1489.37,D1,9.6
41.010731,39.768925,2013-11-26 08:30:00,None,15.71,17.93,None,None,23.82,1489.37,D1,10.14
41.010731,39.768925,2013-11-26 08:30:00,None,15.64,17.93,None,None,23.79,1489.17,D1,10.62
41.010731,39.768925,2013-11-26 08:30:00,None,15.61,17.94,None,None,23.78,1489.08,D1,11.08
41.010731,39.768925,2013-11-26 08:30:00,None,15.61,17.94,None,None,23.78,1489.1,D1,11.6
41.010731,39.768925,2013-11-26 08:30:00,None,15.62,17.94,None,None,23.78,1489.13,D1,12.11
41.010731,39.768925,2013-11-26 08:30:00,None,15.61,17.94,None,None,23.78,1489.11,D1,12.62
41.010731,39.768925,2013-11-26 08:30:00,None,15.6,17.94,None,None,23.78,1489.1,D1,13.09
41.010731,39.768925,2013-11-26 08:30:00,None,15.61,17.94,None,None,23.78,1489.14,D1,13.65
41.010731,39.768925,2013-11-26 08:30:00,None,15.61,17.94,None,None,23.78,1489.12,D1,14.13
41.010731,39.768925,2013-11-26 08:30:00,None,15.58,17.94,None,None,23.77,1489.06,D1,14.6
41.010731,39.768925,2013-11-26 08:30:00,None,15.58,17.94,None,None,23.77,1489.07,D1,15.08
41.010731,39.768925,2013-11-26 08:30:00,None,15.58,17.94,None,None,23.77,1489.08,D1,15.59
41.010731,39.768925,2013-11-26 08:30:00,None,15.59,17.94,None,None,23.77,1489.1,D1,16.11
41.010731,39.768925,2013-11-26 08:30:00,None,15.59,17.94,None,None,23.77,1489.1,D1,16.62
41.010731,39.768925,2013-11-26 08:30:00,None,15.58,17.94,None,None,23.77,1489.1,D1,17.1
41.010731,39.768925,2013-11-26 08:30:00,None,15.58,17.94,None,None,23.77,1489.11,D1,17.54
41.010731,39.768925,2013-11-26 08:30:00,None,15.58,17.94,None,None,23.77,1489.12,D1,18.1
41.010731,39.768925,2013-11-26 08:30:00,None,15.58,17.94,None,None,23.77,1489.12,D1,18.56
41.010731,39.768925,2013-11-26 08:30:00,None,15.57,17.94,None,None,23.76,1489.08,D1,19.13
41.010731,39.768925,2013-11-26 08:30:00,None,15.57,17.94,None,None,23.76,1489.1,D1,19.61
41.010731,39.768925,2013-11-26 08:30:00,None,15.56,17.94,None,None,23.76,1489.07,D1,20.07
41.010731,39.768925,2013-11-26 08:30:00,None,15.56,17.94,None,None,23.76,1489.08,D1,20.56
41.010731,39.768925,2013-11-26 08:30:00,None,15.56,17.94,None,None,23.76,1489.1,D1,21.14
41.010731,39.768925,2013-11-26 08:30:00,None,15.56,17.94,None,None,23.76,1489.11,D1,21.58
41.010731,39.768925,2013-11-26 08:30:00,None,15.56,17.94,None,None,23.76,1489.12,D1,22.02
41.010731,39.768925,2013-11-26 08:30:00,None,15.56,17.94,None,None,23.76,1489.12,D1,22.56
41.010731,39.768925,2013-11-26 08:30:00,None,15.56,17.94,None,None,23.76,1489.12,D1,23.09
41.010731,39.768925,2013-11-26 08:30:00,None,15.56,17.94,None,None,23.76,1489.12,D1,23.6
41.010731,39.768925,2013-11-26 08:30:00,None,15.55,17.95,None,None,23.76,1489.1,D1,24.04
41.010731,39.768925,2013-11-26 08:30:00,None,15.52,17.94,None,None,23.73,1489.01,D1,24.58
41.010731,39.768925,2013-11-26 08:30:00,None,15.49,17.95,None,None,23.73,1488.94,D1,25.01
41.010731,39.768925,2013-11-26 08:30:00,None,15.49,17.95,None,None,23.73,1488.96,D1,25.6
41.010731,39.768925,2013-11-26 08:30:00,None,15.52,17.94,None,None,23.74,1489.03,D1,26.03
41.010731,39.768925,2013-11-26 08:30:00,None,15.49,17.95,None,None,23.73,1488.97,D1,26.57
41.010731,39.768925,2013-11-26 08:30:00,None,15.41,17.95,None,None,23.69,1488.7,D1,27.04
41.010731,39.768925,2013-11-26 08:30:00,None,15.31,17.96,None,None,23.64,1488.4,D1,27.57
41.010731,39.768925,2013-11-26 08:30:00,None,15.25,17.97,None,None,23.62,1488.21,D1,28.08
41.010731,39.768925,2013-11-26 08:30:00,None,15.22,17.97,None,None,23.61,1488.11,D1,28.49
41.010731,39.768925,2013-11-26 08:30:00,None,15.22,17.97,None,None,23.6,1488.13,D1,29.01
41.010731,39.768925,2013-11-26 08:30:00,None,15.26,17.97,None,None,23.63,1488.28,D1,29.49
41.010731,39.768925,2013-11-26 08:30:00,None,15.27,17.96,None,None,23.63,1488.31,D1,30.01
41.010731,39.768925,2013-11-26 08:30:00,None,15.23,17.97,None,None,23.61,1488.19,D1,30.52
41.010731,39.768925,2013-11-26 08:30:00,None,15.22,17.97,None,None,23.61,1488.18,D1,31.08
41.010731,39.768925,2013-11-26 08:30:00,None,15.22,17.97,None,None,23.61,1488.17,D1,31.61
41.010731,39.768925,2013-11-26 08:30:00,None,15.21,17.97,None,None,23.6,1488.16,D1,31.98
41.010731,39.768925,2013-11-26 08:30:00,None,15.21,17.97,None,None,23.6,1488.16,D1,32.48
41.010731,39.768925,2013-11-26 08:30:00,None,15.22,17.97,8.1,71.3,23.6,1488.18,D1,32.97
41.006469,39.761147,2013-11-26 09:00:00,None,15.5,17.73,8.71,87.6,23.46,1488.32,D2,0.62
41.006469,39.761147,2013-11-26 09:00:00,None,15.69,17.88,None,None,23.75,1489.12,D2,1.18
41.006469,39.761147,2013-11-26 09:00:00,None,15.7,17.9,None,None,23.78,1489.19,D2,1.64
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.9,None,None,23.79,1489.22,D2,2.18
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.91,None,None,23.8,1489.25,D2,2.72
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.91,None,None,23.8,1489.27,D2,3.17
41.006469,39.761147,2013-11-26 09:00:00,None,15.72,17.92,None,None,23.81,1489.28,D2,3.63
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.92,None,None,23.8,1489.27,D2,4.13
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.92,None,None,23.8,1489.27,D2,4.68
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.92,None,None,23.8,1489.28,D2,5.1
41.006469,39.761147,2013-11-26 09:00:00,None,15.7,17.92,None,None,23.8,1489.27,D2,5.66
41.006469,39.761147,2013-11-26 09:00:00,None,15.7,17.92,None,None,23.8,1489.28,D2,6.17
41.006469,39.761147,2013-11-26 09:00:00,None,15.7,17.92,None,None,23.8,1489.29,D2,6.66
41.006469,39.761147,2013-11-26 09:00:00,None,15.7,17.92,None,None,23.8,1489.29,D2,7.2
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.92,None,None,23.8,1489.33,D2,7.66
41.006469,39.761147,2013-11-26 09:00:00,None,15.72,17.91,None,None,23.81,1489.37,D2,8.19
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.92,None,None,23.81,1489.34,D2,8.63
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.92,None,None,23.81,1489.35,D2,9.11
41.006469,39.761147,2013-11-26 09:00:00,None,15.71,17.92,None,None,23.81,1489.38,D2,9.65
41.006469,39.761147,2013-11-26 09:00:00,None,15.72,17.92,None,None,23.81,1489.4,D2,10.12
41.006469,39.761147,2013-11-26 09:00:00,None,15.73,17.91,None,None,23.81,1489.43,D2,10.68
41.006469,39.761147,2013-11-26 09:00:00,None,15.73,17.91,None,None,23.81,1489.44,D2,11.24
41.006469,39.761147,2013-11-26 09:00:00,None,15.73,17.91,None,None,23.81,1489.44,D2,11.62
41.006469,39.761147,2013-11-26 09:00:00,None,15.73,17.91,8.21,87.2,23.81,1489.45,D2,12.13
41.004031,39.758264,2013-11-26 09:20:00,None,15.63,17.83,8.6,85.1,23.65,1488.84,D3,0.62
41.004031,39.758264,2013-11-26 09:20:00,None,15.71,17.9,None,None,23.79,1489.22,D3,1.16
41.004031,39.758264,2013-11-26 09:20:00,None,15.71,17.91,None,None,23.8,1489.24,D3,1.62
41.004031,39.758264,2013-11-26 09:20:00,None,15.73,17.89,8.6,85.1,23.78,1489.27,D3,2.13
41.012083,39.762886,2013-11-26 09:35:00,None,15.72,17.87,9.2,98.5,23.76,1489.19,D4,0.62
41.012083,39.762886,2013-11-26 09:35:00,None,15.72,17.9,None,None,23.79,1489.25,D4,1.18
41.012083,39.762886,2013-11-26 09:35:00,None,15.73,17.91,None,None,23.81,1489.3,D4,1.64
41.012083,39.762886,2013-11-26 09:35:00,None,15.73,17.91,None,None,23.81,1489.31,D4,2.18
41.012083,39.762886,2013-11-26 09:35:00,None,15.74,17.91,None,None,23.81,1489.35,D4,2.64
41.012083,39.762886,2013-11-26 09:35:00,None,15.74,17.91,None,None,23.81,1489.36,D4,3.12
41.012083,39.762886,2013-11-26 09:35:00,None,15.74,17.91,None,None,23.82,1489.37,D4,3.64
41.012083,39.762886,2013-11-26 09:35:00,None,15.74,17.91,None,None,23.82,1489.38,D4,4.18
41.012083,39.762886,2013-11-26 09:35:00,None,15.74,17.91,None,None,23.82,1489.38,D4,4.66
41.012083,39.762886,2013-11-26 09:35:00,None,15.73,17.92,None,None,23.82,1489.37,D4,5.12
41.012083,39.762886,2013-11-26 09:35:00,None,15.73,17.92,None,None,23.82,1489.37,D4,5.71
41.012083,39.762886,2013-11-26 09:35:00,None,15.71,17.92,None,None,23.81,1489.32,D4,6.15
41.012083,39.762886,2013-11-26 09:35:00,None,15.71,17.92,None,None,23.81,1489.32,D4,6.65
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.92,None,None,23.81,1489.31,D4,7.1
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.81,1489.31,D4,7.68
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.92,None,None,23.81,1489.32,D4,8.11
41.012083,39.762886,2013-11-26 09:35:00,None,15.71,17.92,None,None,23.81,1489.35,D4,8.61
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.92,None,None,23.81,1489.35,D4,9.09
41.012083,39.762886,2013-11-26 09:35:00,None,15.71,17.92,None,None,23.81,1489.36,D4,9.66
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.92,None,None,23.81,1489.35,D4,10.09
41.012083,39.762886,2013-11-26 09:35:00,None,15.71,17.93,None,None,23.81,1489.38,D4,10.71
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.81,1489.38,D4,11.08
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.81,1489.38,D4,11.62
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.81,1489.38,D4,12.11
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.81,1489.39,D4,12.57
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.41,D4,13.11
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.81,1489.41,D4,13.57
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.42,D4,14.11
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.43,D4,14.65
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.44,D4,15.1
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.44,D4,15.59
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.45,D4,16.1
41.012083,39.762886,2013-11-26 09:35:00,None,15.69,17.93,None,None,23.82,1489.44,D4,16.62
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.47,D4,17.13
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.48,D4,17.56
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.48,D4,18.15
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.48,D4,18.54
41.012083,39.762886,2013-11-26 09:35:00,None,15.7,17.93,None,None,23.82,1489.5,D4,19.07
41.012083,39.762886,2013-11-26 09:35:00,None,15.67,17.93,None,None,23.8,1489.41,D4,19.54
41.012083,39.762886,2013-11-26 09:35:00,None,15.61,17.94,None,None,23.78,1489.23,D4,20.04
41.012083,39.762886,2013-11-26 09:35:00,None,15.6,17.94,None,None,23.78,1489.21,D4,20.54
41.012083,39.762886,2013-11-26 09:35:00,None,15.6,17.94,None,None,23.78,1489.22,D4,21.09
41.012083,39.762886,2013-11-26 09:35:00,None,15.6,17.94,None,None,23.78,1489.23,D4,21.6
41.012083,39.762886,2013-11-26 09:35:00,None,15.59,17.94,None,None,23.77,1489.19,D4,22.02
41.012083,39.762886,2013-11-26 09:35:00,None,15.6,17.94,None,None,23.77,1489.23,D4,22.56
41.012083,39.762886,2013-11-26 09:35:00,None,15.6,17.94,None,None,23.77,1489.24,D4,23.04
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.15,D4,23.6
41.012083,39.762886,2013-11-26 09:35:00,None,15.57,17.94,None,None,23.76,1489.17,D4,24.06
41.012083,39.762886,2013-11-26 09:35:00,None,15.57,17.94,None,None,23.76,1489.17,D4,24.6
41.012083,39.762886,2013-11-26 09:35:00,None,15.58,17.94,None,None,23.77,1489.21,D4,25.06
41.012083,39.762886,2013-11-26 09:35:00,None,15.57,17.94,None,None,23.77,1489.21,D4,25.57
41.012083,39.762886,2013-11-26 09:35:00,None,15.58,17.94,None,None,23.77,1489.23,D4,26.04
41.012083,39.762886,2013-11-26 09:35:00,None,15.58,17.94,None,None,23.76,1489.23,D4,26.54
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.19,D4,27.06
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.2,D4,27.54
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.21,D4,28.0
41.012083,39.762886,2013-11-26 09:35:00,None,15.57,17.94,None,None,23.76,1489.24,D4,28.52
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.23,D4,29.03
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.23,D4,29.57
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.24,D4,30.03
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.25,D4,30.59
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.25,D4,31.02
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.26,D4,31.52
41.012083,39.762886,2013-11-26 09:35:00,None,15.55,17.94,None,None,23.76,1489.25,D4,32.05
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.28,D4,32.53
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.28,D4,32.99
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.29,D4,33.49
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.94,None,None,23.76,1489.31,D4,33.99
41.012083,39.762886,2013-11-26 09:35:00,None,15.54,17.95,None,None,23.76,1489.24,D4,34.46
41.012083,39.762886,2013-11-26 09:35:00,None,15.54,17.95,None,None,23.76,1489.25,D4,35.02
41.012083,39.762886,2013-11-26 09:35:00,None,15.54,17.95,None,None,23.76,1489.26,D4,35.53
41.012083,39.762886,2013-11-26 09:35:00,None,15.55,17.95,None,None,23.76,1489.31,D4,35.96
41.012083,39.762886,2013-11-26 09:35:00,None,15.57,17.95,None,None,23.77,1489.37,D4,36.5
41.012083,39.762886,2013-11-26 09:35:00,None,15.56,17.95,None,None,23.77,1489.35,D4,36.97
41.012083,39.762886,2013-11-26 09:35:00,None,15.58,17.94,None,None,23.77,1489.43,D4,37.45
41.012083,39.762886,2013-11-26 09:35:00,None,15.54,17.95,None,None,23.77,1489.32,D4,37.98
41.012083,39.762886,2013-11-26 09:35:00,None,15.53,17.95,None,None,23.76,1489.3,D4,38.48
41.012083,39.762886,2013-11-26 09:35:00,None,15.52,17.95,None,None,23.76,1489.28,D4,38.99
41.012083,39.762886,2013-11-26 09:35:00,None,15.51,17.96,None,None,23.75,1489.24,D4,39.44
41.012083,39.762886,2013-11-26 09:35:00,None,15.5,17.96,None,None,23.75,1489.22,D4,39.98
41.012083,39.762886,2013-11-26 09:35:00,None,15.44,17.95,None,None,23.71,1489.02,D4,40.49
41.012083,39.762886,2013-11-26 09:35:00,None,15.3,17.97,None,None,23.66,1488.61,D4,41.01
41.012083,39.762886,2013-11-26 09:35:00,None,15.28,17.97,None,None,23.65,1488.53,D4,41.44
41.012083,39.762886,2013-11-26 09:35:00,None,15.17,17.98,None,None,23.6,1488.2,D4,41.93
41.012083,39.762886,2013-11-26 09:35:00,None,15.19,17.99,None,None,23.62,1488.28,D4,42.46
41.012083,39.762886,2013-11-26 09:35:00,None,15.23,17.97,None,None,23.62,1488.41,D4,42.97
41.012083,39.762886,2013-11-26 09:35:00,None,15.16,17.98,None,None,23.58,1488.16,D4,43.42
41.012083,39.762886,2013-11-26 09:35:00,None,15.11,17.99,None,None,23.57,1488.03,D4,44.0
41.012083,39.762886,2013-11-26 09:35:00,None,15.1,17.98,None,None,23.56,1488,D4,44.44
41.012083,39.762886,2013-11-26 09:35:00,None,15.02,17.99,None,None,23.52,1487.76,D4,45.0
41.012083,39.762886,2013-11-26 09:35:00,None,15.01,17.99,None,None,23.52,1487.73,D4,45.46
41.012083,39.762886,2013-11-26 09:35:00,None,14.99,17.99,None,None,23.51,1487.67,D4,45.92
41.012083,39.762886,2013-11-26 09:35:00,None,14.98,17.99,None,None,23.5,1487.64,D4,46.46
41.012083,39.762886,2013-11-26 09:35:00,None,14.92,17.99,None,None,23.47,1487.44,D4,46.9
41.0084,39.756206,2013-11-26 09:53:00,None,15.71,17.9,9.1,97.5,23.79,1489.2,D5,0.87
41.0084,39.756206,2013-11-26 09:53:00,None,15.68,17.9,None,None,23.77,1489.12,D5,1.15
41.0084,39.756206,2013-11-26 09:53:00,None,15.7,17.9,None,None,23.78,1489.18,D5,1.66
41.0084,39.756206,2013-11-26 09:53:00,None,15.7,17.9,None,None,23.78,1489.18,D5,2.15
41.0084,39.756206,2013-11-26 09:53:00,None,15.71,17.9,None,None,23.79,1489.24,D5,2.63
41.0084,39.756206,2013-11-26 09:53:00,None,15.73,17.91,None,None,23.8,1489.3,D5,3.15
41.0084,39.756206,2013-11-26 09:53:00,None,15.72,17.91,None,None,23.8,1489.28,D5,3.68
41.0084,39.756206,2013-11-26 09:53:00,None,15.72,17.91,None,None,23.8,1489.3,D5,4.17
41.0084,39.756206,2013-11-26 09:53:00,None,15.74,17.91,None,None,23.81,1489.37,D5,4.63
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.92,None,None,23.84,1489.48,D5,5.12
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.92,None,None,23.84,1489.49,D5,5.61
41.0084,39.756206,2013-11-26 09:53:00,None,15.75,17.91,None,None,23.82,1489.43,D5,6.1
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.84,1489.53,D5,6.63
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.55,D5,7.12
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.55,D5,7.6
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.56,D5,8.09
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.57,D5,8.63
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.58,D5,9.12
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.59,D5,9.63
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.6,D5,10.11
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.6,D5,10.58
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.61,D5,11.09
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.92,None,None,23.85,1489.61,D5,11.6
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.63,D5,12.09
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.64,D5,12.62
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.64,D5,13.11
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.65,D5,13.62
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.66,D5,14.06
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.92,None,None,23.85,1489.66,D5,14.59
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.92,None,None,23.85,1489.67,D5,15.08
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.68,D5,15.61
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.92,None,None,23.85,1489.69,D5,16.05
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.93,None,None,23.85,1489.7,D5,16.57
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.93,None,None,23.85,1489.71,D5,17.08
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.93,None,None,23.85,1489.71,D5,17.54
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.93,None,None,23.85,1489.72,D5,18.08
41.0084,39.756206,2013-11-26 09:53:00,None,15.78,17.92,None,None,23.85,1489.73,D5,18.61
41.0084,39.756206,2013-11-26 09:53:00,None,15.77,17.92,8.9,91.3,23.85,1489.74,D5,19.03
41.005319,39.755806,2013-11-26 10:12:00,None,15.51,17.6,8.9,95.1,23.3,1488.18,D6,0.67
41.005319,39.755806,2013-11-26 10:12:00,None,15.53,17.68,None,None,23.42,1488.35,D6,1.15
41.005319,39.755806,2013-11-26 10:12:00,None,15.61,17.82,None,None,23.62,1488.78,D6,1.67
41.005319,39.755806,2013-11-26 10:12:00,None,15.67,17.88,None,None,23.74,1489.08,D6,2.12
41.005319,39.755806,2013-11-26 10:12:00,None,15.69,17.89,None,None,23.77,1489.16,D6,2.64
41.005319,39.755806,2013-11-26 10:12:00,None,15.69,17.9,None,None,23.77,1489.18,D6,3.12
41.005319,39.755806,2013-11-26 10:12:00,None,15.69,17.9,None,None,23.77,1489.19,D6,3.61
41.005319,39.755806,2013-11-26 10:12:00,None,15.69,17.9,None,None,23.77,1489.2,D6,4.15
41.005319,39.755806,2013-11-26 10:12:00,None,15.69,17.9,None,None,23.77,1489.2,D6,4.61
41.005319,39.755806,2013-11-26 10:12:00,None,15.69,17.91,None,None,23.78,1489.23,D6,5.1
41.005319,39.755806,2013-11-26 10:12:00,None,15.7,17.91,None,None,23.8,1489.27,D6,5.61
41.005319,39.755806,2013-11-26 10:12:00,None,15.7,17.91,None,None,23.8,1489.28,D6,6.1
41.005319,39.755806,2013-11-26 10:12:00,None,15.71,17.92,None,None,23.8,1489.3,D6,6.61
41.005319,39.755806,2013-11-26 10:12:00,None,15.71,17.92,None,None,23.8,1489.31,D6,7.14
